# x	y	u	v	flags	mask
5.2632e+00	2.4036e+00	-8.2191e-01	1.9923e-01	1.0000e+00	0.0000e+00
5.4807e+00	2.4036e+00	-2.0600e-01	-2.1033e-01	0.0000e+00	0.0000e+00
5.6983e+00	2.4036e+00	1.1735e-01	-5.1987e-01	0.0000e+00	0.0000e+00
5.9159e+00	2.4036e+00	1.3045e-01	-6.1212e-01	0.0000e+00	0.0000e+00
2.5901e-01	2.1861e+00	-3.4124e+00	3.9302e-01	0.0000e+00	0.0000e+00
4.7659e-01	2.1861e+00	-4.0141e+00	9.0414e-01	0.0000e+00	0.0000e+00
6.9416e-01	2.1861e+00	-3.9867e+00	8.8748e-01	0.0000e+00	0.0000e+00
9.1173e-01	2.1861e+00	-4.0518e+00	8.7812e-01	0.0000e+00	0.0000e+00
1.1293e+00	2.1861e+00	-4.0617e+00	8.3928e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.1861e+00	-4.0159e+00	7.4701e-01	0.0000e+00	0.0000e+00
1.5644e+00	2.1861e+00	-4.1630e+00	6.8937e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.1861e+00	-4.2162e+00	6.2322e-01	0.0000e+00	0.0000e+00
1.9996e+00	2.1861e+00	-4.2328e+00	5.1694e-01	0.0000e+00	0.0000e+00
2.2172e+00	2.1861e+00	-4.2993e+00	4.2323e-01	0.0000e+00	0.0000e+00
2.4347e+00	2.1861e+00	-4.3187e+00	2.7590e-01	0.0000e+00	0.0000e+00
2.6523e+00	2.1861e+00	-4.3070e+00	8.3803e-02	0.0000e+00	0.0000e+00
2.8699e+00	2.1861e+00	-4.3448e+00	7.4326e-02	0.0000e+00	0.0000e+00
3.0874e+00	2.1861e+00	-3.2809e+00	2.4570e-01	1.0000e+00	0.0000e+00
3.3050e+00	2.1861e+00	-4.3711e+00	-2.3286e-02	0.0000e+00	0.0000e+00
3.5226e+00	2.1861e+00	-4.2376e+00	-1.9849e-01	0.0000e+00	0.0000e+00
3.7402e+00	2.1861e+00	-3.9260e+00	1.6083e-03	0.0000e+00	0.0000e+00
3.9577e+00	2.1861e+00	-3.0770e+00	4.0370e-01	0.0000e+00	0.0000e+00
4.1753e+00	2.1861e+00	-3.1572e+00	4.4345e-01	0.0000e+00	0.0000e+00
4.3929e+00	2.1861e+00	-3.3448e+00	5.8311e-01	0.0000e+00	0.0000e+00
4.6104e+00	2.1861e+00	-3.3875e+00	8.6561e-01	0.0000e+00	0.0000e+00
4.8280e+00	2.1861e+00	-3.3569e+00	1.0432e+00	0.0000e+00	0.0000e+00
5.0456e+00	2.1861e+00	-2.8371e+00	9.6821e-01	0.0000e+00	0.0000e+00
5.2632e+00	2.1861e+00	-1.8929e+00	6.8660e-01	0.0000e+00	0.0000e+00
5.4807e+00	2.1861e+00	-1.4336e+00	4.5810e-01	0.0000e+00	0.0000e+00
5.6983e+00	2.1861e+00	7.5019e-02	1.6886e-02	0.0000e+00	0.0000e+00
5.9159e+00	2.1861e+00	3.5200e-01	-4.7305e-01	0.0000e+00	0.0000e+00
2.5901e-01	1.9685e+00	-3.9661e+00	1.1859e+00	0.0000e+00	0.0000e+00
4.7659e-01	1.9685e+00	-4.0192e+00	8.9231e-01	0.0000e+00	0.0000e+00
6.9416e-01	1.9685e+00	-4.0165e+00	8.9348e-01	0.0000e+00	0.0000e+00
9.1173e-01	1.9685e+00	-4.0912e+00	7.8693e-01	0.0000e+00	0.0000e+00
1.1293e+00	1.9685e+00	-4.0295e+00	7.4287e-01	0.0000e+00	0.0000e+00
1.3469e+00	1.9685e+00	-3.9870e+00	6.6356e-01	0.0000e+00	0.0000e+00
1.5644e+00	1.9685e+00	-4.1066e+00	5.6110e-01	0.0000e+00	0.0000e+00
1.7820e+00	1.9685e+00	-4.0689e+00	4.3212e-01	0.0000e+00	0.0000e+00
1.9996e+00	1.9685e+00	-2.9790e+00	2.8999e-01	1.0000e+00	0.0000e+00
2.2172e+00	1.9685e+00	-4.1317e+00	3.3132e-01	0.0000e+00	0.0000e+00
2.4347e+00	1.9685e+00	-3.0771e+00	1.7964e-01	1.0000e+00	0.0000e+00
2.6523e+00	1.9685e+00	-4.1396e+00	-1.7740e-02	0.0000e+00	0.0000e+00
2.8699e+00	1.9685e+00	-4.1453e+00	5.8338e-02	0.0000e+00	0.0000e+00
3.0874e+00	1.9685e+00	-4.2453e+00	3.6082e-03	0.0000e+00	0.0000e+00
3.3050e+00	1.9685e+00	-4.2443e+00	2.6993e-02	0.0000e+00	0.0000e+00
3.5226e+00	1.9685e+00	-2.5976e+00	2.1794e-01	1.0000e+00	0.0000e+00
3.7402e+00	1.9685e+00	-3.9796e+00	-1.0011e-01	0.0000e+00	0.0000e+00
3.9577e+00	1.9685e+00	-3.1953e+00	4.5792e-01	0.0000e+00	0.0000e+00
4.1753e+00	1.9685e+00	-3.4158e+00	4.9412e-01	0.0000e+00	0.0000e+00
4.3929e+00	1.9685e+00	-3.5676e+00	6.0716e-01	0.0000e+00	0.0000e+00
4.6104e+00	1.9685e+00	-3.6091e+00	6.8152e-01	0.0000e+00	0.0000e+00
4.8280e+00	1.9685e+00	-3.3973e+00	9.1528e-01	0.0000e+00	0.0000e+00
5.0456e+00	1.9685e+00	-3.0490e+00	1.0227e+00	0.0000e+00	0.0000e+00
5.2632e+00	1.9685e+00	1.5189e+00	-2.7108e+00	0.0000e+00	0.0000e+00
5.4807e+00	1.9685e+00	-1.3978e+00	9.9478e-01	0.0000e+00	0.0000e+00
5.6983e+00	1.9685e+00	3.4117e-01	7.8162e-02	0.0000e+00	0.0000e+00
5.9159e+00	1.9685e+00	4.4625e-01	-4.6741e-02	0.0000e+00	0.0000e+00
2.5901e-01	1.7509e+00	6.4218e-02	-2.0652e-01	0.0000e+00	0.0000e+00
4.7659e-01	1.7509e+00	-1.9578e-01	-1.5445e-01	0.0000e+00	0.0000e+00
6.9416e-01	1.7509e+00	-2.5275e-01	-1.5226e-01	0.0000e+00	0.0000e+00
9.1173e-01	1.7509e+00	-3.2576e-02	-1.7330e-01	0.0000e+00	0.0000e+00
1.1293e+00	1.7509e+00	-2.1484e+00	8.8364e-02	1.0000e+00	0.0000e+00
1.3469e+00	1.7509e+00	-2.2332e+00	9.0053e-02	1.0000e+00	0.0000e+00
1.5644e+00	1.7509e+00	-2.3491e+00	8.3927e-02	1.0000e+00	0.0000e+00
1.7820e+00	1.7509e+00	-3.8294e+00	3.3573e-01	0.0000e+00	0.0000e+00
1.9996e+00	1.7509e+00	-3.9920e+00	3.1827e-01	0.0000e+00	0.0000e+00
2.2172e+00	1.7509e+00	-3.9744e+00	2.3236e-01	0.0000e+00	0.0000e+00
2.4347e+00	1.7509e+00	-3.8425e+00	1.4253e-01	0.0000e+00	0.0000e+00
2.6523e+00	1.7509e+00	-3.9821e+00	6.1135e-02	0.0000e+00	0.0000e+00
2.8699e+00	1.7509e+00	-3.6028e+00	-2.5589e-01	0.0000e+00	0.0000e+00
3.0874e+00	1.7509e+00	-2.2924e+00	6.3781e-02	1.0000e+00	0.0000e+00
3.3050e+00	1.7509e+00	-4.0472e+00	3.4577e-01	0.0000e+00	0.0000e+00
3.5226e+00	1.7509e+00	-3.4573e+00	2.9465e-01	0.0000e+00	0.0000e+00
3.7402e+00	1.7509e+00	-3.5784e+00	-2.2479e-01	0.0000e+00	0.0000e+00
3.9577e+00	1.7509e+00	-8.8342e-01	1.6194e-01	0.0000e+00	0.0000e+00
4.1753e+00	1.7509e+00	-3.5355e+00	5.2238e-01	0.0000e+00	0.0000e+00
4.3929e+00	1.7509e+00	-3.4742e+00	5.9379e-01	0.0000e+00	0.0000e+00
4.6104e+00	1.7509e+00	-3.6178e+00	6.5061e-01	0.0000e+00	0.0000e+00
4.8280e+00	1.7509e+00	-1.8701e+00	6.8624e-01	1.0000e+00	0.0000e+00
5.0456e+00	1.7509e+00	-2.9971e+00	1.0850e+00	0.0000e+00	0.0000e+00
5.2632e+00	1.7509e+00	1.5474e+00	1.2506e+00	0.0000e+00	0.0000e+00
5.4807e+00	1.7509e+00	-9.5966e-01	1.1059e+00	0.0000e+00	0.0000e+00
5.6983e+00	1.7509e+00	-4.1237e-01	9.6618e-01	0.0000e+00	0.0000e+00
5.9159e+00	1.7509e+00	5.1437e-02	1.3462e+00	0.0000e+00	0.0000e+00
2.5901e-01	1.5334e+00	-4.5753e-02	-1.2447e-01	0.0000e+00	0.0000e+00
4.7659e-01	1.5334e+00	-4.5231e-02	-2.3078e-01	0.0000e+00	0.0000e+00
6.9416e-01	1.5334e+00	-2.6512e-02	-1.9338e-01	0.0000e+00	0.0000e+00
9.1173e-01	1.5334e+00	-2.1493e-02	-1.8118e-01	0.0000e+00	0.0000e+00
1.1293e+00	1.5334e+00	-1.1088e-01	-1.3480e-01	0.0000e+00	0.0000e+00
1.3469e+00	1.5334e+00	-7.7016e-02	-7.7578e-02	0.0000e+00	0.0000e+00
1.5644e+00	1.5334e+00	-7.8533e-02	-1.8312e-01	0.0000e+00	0.0000e+00
1.7820e+00	1.5334e+00	-4.9410e-02	-1.8022e-01	0.0000e+00	0.0000e+00
1.9996e+00	1.5334e+00	-9.5048e-02	-1.7919e-01	0.0000e+00	0.0000e+00
2.2172e+00	1.5334e+00	-1.7989e+00	2.3399e-02	1.0000e+00	0.0000e+00
2.4347e+00	1.5334e+00	-1.8095e+00	6.1685e-03	1.0000e+00	0.0000e+00
2.6523e+00	1.5334e+00	-1.4466e-01	-3.8286e-01	0.0000e+00	0.0000e+00
2.8699e+00	1.5334e+00	-1.7587e+00	3.5449e-02	1.0000e+00	0.0000e+00
3.0874e+00	1.5334e+00	-1.7327e+00	2.1081e-02	1.0000e+00	0.0000e+00
3.3050e+00	1.5334e+00	4.2477e+00	1.9917e+00	0.0000e+00	0.0000e+00
3.5226e+00	1.5334e+00	-1.6292e+00	1.1028e-01	1.0000e+00	0.0000e+00
3.7402e+00	1.5334e+00	-1.6368e+00	1.8731e-01	1.0000e+00	0.0000e+00
3.9577e+00	1.5334e+00	-8.6728e-01	1.6214e-01	0.0000e+00	0.0000e+00
4.1753e+00	1.5334e+00	-8.8249e-01	2.0206e-01	0.0000e+00	0.0000e+00
4.3929e+00	1.5334e+00	-3.0405e+00	8.7558e-01	0.0000e+00	0.0000e+00
4.6104e+00	1.5334e+00	-2.1535e+00	4.0121e-01	0.0000e+00	0.0000e+00
4.8280e+00	1.5334e+00	-2.1267e+00	5.4401e-01	0.0000e+00	0.0000e+00
5.0456e+00	1.5334e+00	-2.6391e+00	7.0224e-01	0.0000e+00	0.0000e+00
5.2632e+00	1.5334e+00	-1.0706e+00	8.7901e-01	1.0000e+00	0.0000e+00
5.4807e+00	1.5334e+00	-3.1474e-01	1.0738e+00	0.0000e+00	0.0000e+00
5.6983e+00	1.5334e+00	-1.6369e-01	9.2654e-01	0.0000e+00	0.0000e+00
5.9159e+00	1.5334e+00	2.3116e-03	2.0287e-02	0.0000e+00	0.0000e+00
2.5901e-01	1.3158e+00	-4.9354e-02	-2.0397e-01	0.0000e+00	0.0000e+00
4.7659e-01	1.3158e+00	-4.8356e-02	-1.4530e-01	0.0000e+00	0.0000e+00
6.9416e-01	1.3158e+00	-9.3806e-01	-1.8143e-01	1.0000e+00	0.0000e+00
9.1173e-01	1.3158e+00	-7.5912e+00	-7.0919e+00	0.0000e+00	0.0000e+00
1.1293e+00	1.3158e+00	-9.4225e-02	-2.3122e-01	0.0000e+00	0.0000e+00
1.3469e+00	1.3158e+00	-1.2887e-01	-1.8949e-01	0.0000e+00	0.0000e+00
1.5644e+00	1.3158e+00	-6.3034e-02	-1.8556e-01	0.0000e+00	0.0000e+00
1.7820e+00	1.3158e+00	-5.7816e-02	-1.2526e-01	0.0000e+00	0.0000e+00
1.9996e+00	1.3158e+00	-1.0613e-01	-1.5397e-01	0.0000e+00	0.0000e+00
2.2172e+00	1.3158e+00	-1.2255e-01	-2.1001e-01	0.0000e+00	0.0000e+00
2.4347e+00	1.3158e+00	-6.6040e-02	-2.3241e-01	0.0000e+00	0.0000e+00
2.6523e+00	1.3158e+00	2.5979e-02	-2.4421e-01	0.0000e+00	0.0000e+00
2.8699e+00	1.3158e+00	8.0130e-02	-3.1013e-01	0.0000e+00	0.0000e+00
3.0874e+00	1.3158e+00	1.2926e-01	-1.8734e-01	0.0000e+00	0.0000e+00
3.3050e+00	1.3158e+00	-1.2372e+00	1.9295e-01	1.0000e+00	0.0000e+00
3.5226e+00	1.3158e+00	4.1451e-02	-2.9088e-02	0.0000e+00	0.0000e+00
3.7402e+00	1.3158e+00	7.1398e-03	-4.2690e-02	0.0000e+00	0.0000e+00
3.9577e+00	1.3158e+00	-8.0346e-02	1.2982e-01	0.0000e+00	0.0000e+00
4.1753e+00	1.3158e+00	-1.4631e+00	4.0651e-01	1.0000e+00	0.0000e+00
4.3929e+00	1.3158e+00	-3.7338e-01	1.5486e-01	0.0000e+00	0.0000e+00
4.6104e+00	1.3158e+00	-6.6986e-01	3.6430e-02	0.0000e+00	0.0000e+00
4.8280e+00	1.3158e+00	-2.0250e+00	1.1477e+00	0.0000e+00	0.0000e+00
5.0456e+00	1.3158e+00	-1.9862e+00	1.1213e+00	0.0000e+00	0.0000e+00
5.2632e+00	1.3158e+00	-8.5411e-01	9.2536e-01	1.0000e+00	0.0000e+00
5.4807e+00	1.3158e+00	-1.0889e+00	2.7361e+00	0.0000e+00	0.0000e+00
5.6983e+00	1.3158e+00	-6.8707e-01	2.3557e+00	0.0000e+00	0.0000e+00
5.9159e+00	1.3158e+00	-2.6962e-01	1.1328e+00	0.0000e+00	0.0000e+00
2.5901e-01	1.0982e+00	-2.1744e-02	-1.9678e-01	0.0000e+00	0.0000e+00
4.7659e-01	1.0982e+00	-5.8810e-02	-2.0249e-01	0.0000e+00	0.0000e+00
6.9416e-01	1.0982e+00	-7.1777e-02	-2.5991e-01	0.0000e+00	0.0000e+00
9.1173e-01	1.0982e+00	-3.7373e-01	-2.9862e-01	1.0000e+00	0.0000e+00
1.1293e+00	1.0982e+00	-3.5112e-02	-2.4250e-01	0.0000e+00	0.0000e+00
1.3469e+00	1.0982e+00	-3.8066e-02	-1.7414e-01	0.0000e+00	0.0000e+00
1.5644e+00	1.0982e+00	-8.6436e-02	-1.5293e-01	0.0000e+00	0.0000e+00
1.7820e+00	1.0982e+00	-7.6845e-02	-1.2382e-01	0.0000e+00	0.0000e+00
1.9996e+00	1.0982e+00	7.5763e-02	-1.3144e-01	0.0000e+00	0.0000e+00
2.2172e+00	1.0982e+00	-9.4695e-03	-1.3250e-01	0.0000e+00	0.0000e+00
2.4347e+00	1.0982e+00	3.6584e-04	-1.3116e-01	0.0000e+00	0.0000e+00
2.6523e+00	1.0982e+00	1.9634e-02	-2.2919e-01	0.0000e+00	0.0000e+00
2.8699e+00	1.0982e+00	2.2879e-02	-2.3060e-01	0.0000e+00	0.0000e+00
3.0874e+00	1.0982e+00	1.0980e-01	-1.5057e-01	0.0000e+00	0.0000e+00
3.3050e+00	1.0982e+00	8.1373e-02	-9.0840e-02	0.0000e+00	0.0000e+00
3.5226e+00	1.0982e+00	7.6138e-02	-3.7066e-02	0.0000e+00	0.0000e+00
3.7402e+00	1.0982e+00	7.1629e-02	-8.2698e-03	0.0000e+00	0.0000e+00
3.9577e+00	1.0982e+00	-3.7126e-02	7.3478e-02	0.0000e+00	0.0000e+00
4.1753e+00	1.0982e+00	-1.7419e-02	1.1840e-02	0.0000e+00	0.0000e+00
4.3929e+00	1.0982e+00	-1.7895e-01	5.2012e-02	0.0000e+00	0.0000e+00
4.6104e+00	1.0982e+00	-8.2404e-01	3.8174e-01	1.0000e+00	0.0000e+00
4.8280e+00	1.0982e+00	-3.3938e-01	2.5551e-01	0.0000e+00	0.0000e+00
5.0456e+00	1.0982e+00	-6.5235e-01	5.9366e-01	0.0000e+00	0.0000e+00
5.2632e+00	1.0982e+00	-7.2171e-01	1.0899e+00	1.0000e+00	0.0000e+00
5.4807e+00	1.0982e+00	-1.0518e+00	3.0499e+00	0.0000e+00	0.0000e+00
5.6983e+00	1.0982e+00	-4.7856e-01	2.1431e+00	0.0000e+00	0.0000e+00
5.9159e+00	1.0982e+00	-3.2386e-01	1.5512e+00	0.0000e+00	0.0000e+00
2.5901e-01	8.8065e-01	-3.5804e-02	-1.4706e-01	0.0000e+00	0.0000e+00
4.7659e-01	8.8065e-01	-7.4386e-02	-1.8026e-01	0.0000e+00	0.0000e+00
6.9416e-01	8.8065e-01	-1.7219e-01	-1.3770e-01	0.0000e+00	0.0000e+00
9.1173e-01	8.8065e-01	-1.2777e-01	-1.1449e-01	0.0000e+00	0.0000e+00
1.1293e+00	8.8065e-01	-1.7874e-03	-1.7466e-01	0.0000e+00	0.0000e+00
1.3469e+00	8.8065e-01	-1.8432e-02	-1.7987e-01	0.0000e+00	0.0000e+00
1.5644e+00	8.8065e-01	-4.8385e-02	-9.2049e-02	0.0000e+00	0.0000e+00
1.7820e+00	8.8065e-01	-4.7679e-02	-1.1071e-01	0.0000e+00	0.0000e+00
1.9996e+00	8.8065e-01	1.0131e-01	-1.3078e-01	0.0000e+00	0.0000e+00
2.2172e+00	8.8065e-01	6.9305e-03	-1.1663e-01	0.0000e+00	0.0000e+00
2.4347e+00	8.8065e-01	9.2872e-03	-1.0231e-01	0.0000e+00	0.0000e+00
2.6523e+00	8.8065e-01	1.5330e-02	-1.2289e-01	0.0000e+00	0.0000e+00
2.8699e+00	8.8065e-01	3.0518e-03	-1.5652e-01	0.0000e+00	0.0000e+00
3.0874e+00	8.8065e-01	9.0957e-03	-9.0678e-02	0.0000e+00	0.0000e+00
3.3050e+00	8.8065e-01	5.3120e-02	-7.8237e-02	0.0000e+00	0.0000e+00
3.5226e+00	8.8065e-01	6.0959e-02	1.0887e-01	0.0000e+00	0.0000e+00
3.7402e+00	8.8065e-01	-8.4730e-03	2.1725e-02	0.0000e+00	0.0000e+00
3.9577e+00	8.8065e-01	1.3179e-02	8.1598e-02	0.0000e+00	0.0000e+00
4.1753e+00	8.8065e-01	5.8743e-03	8.6745e-02	0.0000e+00	0.0000e+00
4.3929e+00	8.8065e-01	-4.5395e-02	1.0539e-01	0.0000e+00	0.0000e+00
4.6104e+00	8.8065e-01	-1.7001e-01	1.0068e-01	0.0000e+00	0.0000e+00
4.8280e+00	8.8065e-01	-2.6041e-01	1.0429e-01	0.0000e+00	0.0000e+00
5.0456e+00	8.8065e-01	-3.8145e-01	4.5619e-01	0.0000e+00	0.0000e+00
5.2632e+00	8.8065e-01	-2.2673e-01	4.7432e-01	0.0000e+00	0.0000e+00
5.4807e+00	8.8065e-01	-9.5190e-01	3.2799e+00	0.0000e+00	0.0000e+00
5.6983e+00	8.8065e-01	5.8876e-02	2.1486e+00	0.0000e+00	0.0000e+00
5.9159e+00	8.8065e-01	-1.7121e-01	1.8590e+00	0.0000e+00	0.0000e+00
2.5901e-01	6.6308e-01	-7.9389e-02	-1.7567e-01	0.0000e+00	0.0000e+00
4.7659e-01	6.6308e-01	-1.1874e-01	-2.2055e-01	0.0000e+00	0.0000e+00
6.9416e-01	6.6308e-01	-6.9060e-02	-1.5826e-01	0.0000e+00	0.0000e+00
9.1173e-01	6.6308e-01	-8.3915e-02	-1.5924e-01	0.0000e+00	0.0000e+00
1.1293e+00	6.6308e-01	9.1446e-03	-1.5337e-01	0.0000e+00	0.0000e+00
1.3469e+00	6.6308e-01	-1.5406e-02	-1.0184e-01	0.0000e+00	0.0000e+00
1.5644e+00	6.6308e-01	-3.0010e-02	-8.9050e-02	0.0000e+00	0.0000e+00
1.7820e+00	6.6308e-01	-4.8869e-02	-6.9009e-02	0.0000e+00	0.0000e+00
1.9996e+00	6.6308e-01	-2.2759e-02	-8.0412e-02	0.0000e+00	0.0000e+00
2.2172e+00	6.6308e-01	1.1197e-01	-8.4231e-02	0.0000e+00	0.0000e+00
2.4347e+00	6.6308e-01	3.4132e-02	-8.7255e-02	0.0000e+00	0.0000e+00
2.6523e+00	6.6308e-01	3.5481e-02	-7.1891e-02	0.0000e+00	0.0000e+00
2.8699e+00	6.6308e-01	5.4253e-02	-7.8404e-02	0.0000e+00	0.0000e+00
3.0874e+00	6.6308e-01	-1.5307e-02	-9.7043e-02	0.0000e+00	0.0000e+00
3.3050e+00	6.6308e-01	3.3705e-02	-7.2771e-02	0.0000e+00	0.0000e+00
3.5226e+00	6.6308e-01	-8.5967e+00	7.9295e+00	0.0000e+00	0.0000e+00
3.7402e+00	6.6308e-01	-1.4112e-02	1.8986e-02	0.0000e+00	0.0000e+00
3.9577e+00	6.6308e-01	-8.5436e-03	6.8433e-02	0.0000e+00	0.0000e+00
4.1753e+00	6.6308e-01	-4.5551e-02	1.0504e-01	0.0000e+00	0.0000e+00
4.3929e+00	6.6308e-01	5.9096e-03	1.1367e-01	0.0000e+00	0.0000e+00
4.6104e+00	6.6308e-01	-1.1126e-01	5.3861e-02	0.0000e+00	0.0000e+00
4.8280e+00	6.6308e-01	-2.0008e-01	8.2251e-02	0.0000e+00	0.0000e+00
5.0456e+00	6.6308e-01	-1.5104e-01	2.3485e-01	0.0000e+00	0.0000e+00
5.2632e+00	6.6308e-01	-2.4744e-01	6.7491e-01	0.0000e+00	0.0000e+00
5.4807e+00	6.6308e-01	-3.7564e-01	1.2031e+00	0.0000e+00	0.0000e+00
5.6983e+00	6.6308e-01	-5.0230e-01	1.5725e+00	1.0000e+00	0.0000e+00
5.9159e+00	6.6308e-01	-3.0216e-01	1.9757e+00	0.0000e+00	0.0000e+00
2.5901e-01	4.4550e-01	-8.0620e-02	-1.9370e-01	0.0000e+00	0.0000e+00
4.7659e-01	4.4550e-01	-1.1841e-01	-2.4526e-01	0.0000e+00	0.0000e+00
6.9416e-01	4.4550e-01	-9.6408e-02	-1.5651e-01	0.0000e+00	0.0000e+00
9.1173e-01	4.4550e-01	-3.0970e-02	-1.6406e-01	0.0000e+00	0.0000e+00
1.1293e+00	4.4550e-01	2.4121e-02	-1.9957e-01	0.0000e+00	0.0000e+00
1.3469e+00	4.4550e-01	5.8800e-03	-1.3506e-01	0.0000e+00	0.0000e+00
1.5644e+00	4.4550e-01	-2.0903e-02	-1.3937e-01	0.0000e+00	0.0000e+00
1.7820e+00	4.4550e-01	2.7871e-03	-7.5900e-02	0.0000e+00	0.0000e+00
1.9996e+00	4.4550e-01	1.0430e-02	-9.3027e-02	0.0000e+00	0.0000e+00
2.2172e+00	4.4550e-01	4.6320e-02	-8.5907e-02	0.0000e+00	0.0000e+00
2.4347e+00	4.4550e-01	4.6348e-02	-8.8994e-02	0.0000e+00	0.0000e+00
2.6523e+00	4.4550e-01	1.0405e-02	-9.0247e-02	0.0000e+00	0.0000e+00
2.8699e+00	4.4550e-01	-2.3891e-02	-2.0050e-02	0.0000e+00	0.0000e+00
3.0874e+00	4.4550e-01	2.3279e-02	-7.9183e-02	0.0000e+00	0.0000e+00
3.3050e+00	4.4550e-01	-2.3379e-03	-6.4578e-02	0.0000e+00	0.0000e+00
3.5226e+00	4.4550e-01	4.4888e-02	-7.1879e-02	0.0000e+00	0.0000e+00
3.7402e+00	4.4550e-01	4.6401e-02	-1.3200e-02	0.0000e+00	0.0000e+00
3.9577e+00	4.4550e-01	5.6560e-03	3.3199e-02	0.0000e+00	0.0000e+00
4.1753e+00	4.4550e-01	-8.5819e-02	5.3442e-02	0.0000e+00	0.0000e+00
4.3929e+00	4.4550e-01	-7.0866e-02	4.2713e-02	0.0000e+00	0.0000e+00
4.6104e+00	4.4550e-01	-1.2118e-01	6.5611e-02	0.0000e+00	0.0000e+00
4.8280e+00	4.4550e-01	-1.6879e-01	8.1235e-02	0.0000e+00	0.0000e+00
5.0456e+00	4.4550e-01	-8.1925e-02	8.4666e-02	0.0000e+00	0.0000e+00
5.2632e+00	4.4550e-01	-1.9306e-01	5.0432e-01	0.0000e+00	0.0000e+00
5.4807e+00	4.4550e-01	-3.3833e-01	9.6693e-01	0.0000e+00	0.0000e+00
5.6983e+00	4.4550e-01	-8.8039e-01	3.7193e+00	0.0000e+00	0.0000e+00
5.9159e+00	4.4550e-01	-8.7521e-01	3.5771e+00	0.0000e+00	0.0000e+00
2.5901e-01	2.2793e-01	-7.9064e-02	-1.9257e-01	0.0000e+00	0.0000e+00
4.7659e-01	2.2793e-01	-8.3982e-02	-2.0147e-01	0.0000e+00	0.0000e+00
6.9416e-01	2.2793e-01	-4.6770e-02	-1.5916e-01	0.0000e+00	0.0000e+00
9.1173e-01	2.2793e-01	4.2807e-02	-1.8100e-01	0.0000e+00	0.0000e+00
1.1293e+00	2.2793e-01	2.3335e-03	-1.4548e-01	0.0000e+00	0.0000e+00
1.3469e+00	2.2793e-01	-2.5183e-02	-1.2764e-01	1.0000e+00	0.0000e+00
1.5644e+00	2.2793e-01	1.1873e-03	-1.0724e-01	0.0000e+00	0.0000e+00
1.7820e+00	2.2793e-01	1.8572e-03	-6.8505e-02	0.0000e+00	0.0000e+00
1.9996e+00	2.2793e-01	-4.9032e-04	-7.0057e-02	0.0000e+00	0.0000e+00
2.2172e+00	2.2793e-01	2.1704e-02	-8.1113e-02	0.0000e+00	0.0000e+00
2.4347e+00	2.2793e-01	1.7153e-02	-8.7464e-02	1.0000e+00	0.0000e+00
2.6523e+00	2.2793e-01	9.6145e-03	-8.5875e-02	0.0000e+00	0.0000e+00
2.8699e+00	2.2793e-01	2.2235e-02	-7.2499e-02	0.0000e+00	0.0000e+00
3.0874e+00	2.2793e-01	4.6298e-02	-5.1404e-02	0.0000e+00	0.0000e+00
3.3050e+00	2.2793e-01	2.3856e-02	-2.0063e-02	0.0000e+00	0.0000e+00
3.5226e+00	2.2793e-01	-5.4911e-03	-2.3576e-02	0.0000e+00	0.0000e+00
3.7402e+00	2.2793e-01	-4.7151e-03	-2.6533e-03	0.0000e+00	0.0000e+00
3.9577e+00	2.2793e-01	-6.8351e-01	4.5412e-01	1.0000e+00	0.0000e+00
4.1753e+00	2.2793e-01	-9.1379e+00	3.5289e+00	0.0000e+00	0.0000e+00
4.3929e+00	2.2793e-01	-1.5728e-01	5.6681e-02	0.0000e+00	0.0000e+00
4.6104e+00	2.2793e-01	-1.6261e-01	3.3108e-02	0.0000e+00	0.0000e+00
4.8280e+00	2.2793e-01	-1.4077e-01	5.2689e-02	0.0000e+00	0.0000e+00
5.0456e+00	2.2793e-01	-1.3677e-01	9.1954e-02	0.0000e+00	0.0000e+00
5.2632e+00	2.2793e-01	-1.6425e-01	3.1764e-01	0.0000e+00	0.0000e+00
5.4807e+00	2.2793e-01	-1.8753e-01	5.0471e-01	0.0000e+00	0.0000e+00
5.6983e+00	2.2793e-01	-6.8964e-01	3.6606e+00	0.0000e+00	0.0000e+00
5.9159e+00	2.2793e-01	-2.2772e-01	3.1074e+00	0.0000e+00	0.0000e+00
