# x	y	u	v	flags	mask
1.8753e+01	6.3510e+00	-5.9731e-01	-9.0283e-03	0.0000e+00	0.0000e+00
1.8970e+01	6.3510e+00	-6.4381e-01	-1.7312e-02	0.0000e+00	0.0000e+00
1.9188e+01	6.3510e+00	-3.9200e-01	6.7126e-02	0.0000e+00	0.0000e+00
1.9405e+01	6.3510e+00	-7.4606e-01	1.9016e-01	0.0000e+00	0.0000e+00
1.9623e+01	6.3510e+00	-3.6569e-01	-3.5251e-02	1.0000e+00	0.0000e+00
2.5901e-01	6.1334e+00	2.1126e-02	-1.3761e+00	0.0000e+00	0.0000e+00
4.7659e-01	6.1334e+00	1.7562e-02	-1.3532e+00	0.0000e+00	0.0000e+00
6.9416e-01	6.1334e+00	-3.7206e-01	-9.2928e-01	1.0000e+00	0.0000e+00
9.1173e-01	6.1334e+00	2.1054e+00	1.3731e+00	0.0000e+00	0.0000e+00
1.1293e+00	6.1334e+00	2.4182e-01	-1.5606e-01	0.0000e+00	0.0000e+00
1.3469e+00	6.1334e+00	-2.0714e-02	-2.2839e-01	0.0000e+00	0.0000e+00
1.5644e+00	6.1334e+00	1.5361e+00	9.1683e-01	0.0000e+00	0.0000e+00
1.7820e+00	6.1334e+00	-7.0869e-01	-4.7821e-01	1.0000e+00	0.0000e+00
1.9996e+00	6.1334e+00	-1.5393e+00	-9.7106e-01	0.0000e+00	0.0000e+00
2.2172e+00	6.1334e+00	-2.0582e+00	-1.4077e+00	0.0000e+00	0.0000e+00
2.4347e+00	6.1334e+00	-1.3416e+00	-4.5768e-01	1.0000e+00	0.0000e+00
2.6523e+00	6.1334e+00	-1.6412e+00	-6.2325e-01	1.0000e+00	0.0000e+00
2.8699e+00	6.1334e+00	-1.8345e+00	-7.6211e-01	1.0000e+00	0.0000e+00
3.0874e+00	6.1334e+00	-1.8985e+00	-8.0642e-01	1.0000e+00	0.0000e+00
3.3050e+00	6.1334e+00	-2.4230e+00	2.3878e-01	0.0000e+00	0.0000e+00
3.5226e+00	6.1334e+00	-2.4558e+00	-1.0471e+00	1.0000e+00	0.0000e+00
3.7402e+00	6.1334e+00	-2.6425e+00	-1.1138e+00	1.0000e+00	0.0000e+00
3.9577e+00	6.1334e+00	-2.7392e+00	-1.1412e+00	1.0000e+00	0.0000e+00
4.1753e+00	6.1334e+00	-2.7919e+00	-1.2086e+00	1.0000e+00	0.0000e+00
4.3929e+00	6.1334e+00	-2.7618e+00	-1.1774e+00	1.0000e+00	0.0000e+00
4.6104e+00	6.1334e+00	-2.7267e+00	-1.2454e+00	1.0000e+00	0.0000e+00
4.8280e+00	6.1334e+00	-2.4605e+00	-1.2053e+00	1.0000e+00	0.0000e+00
5.0456e+00	6.1334e+00	-2.1915e+00	-1.2087e+00	1.0000e+00	0.0000e+00
5.2632e+00	6.1334e+00	-2.0470e+00	-1.1819e+00	1.0000e+00	0.0000e+00
5.4807e+00	6.1334e+00	-1.5788e+00	-7.4619e-01	0.0000e+00	0.0000e+00
5.6983e+00	6.1334e+00	-1.6190e+00	-1.2016e+00	0.0000e+00	0.0000e+00
5.9159e+00	6.1334e+00	-1.8919e+00	-1.2228e+00	1.0000e+00	0.0000e+00
6.1334e+00	6.1334e+00	-1.9432e+00	-1.2197e+00	1.0000e+00	0.0000e+00
6.3510e+00	6.1334e+00	-2.0161e+00	-1.2337e+00	1.0000e+00	0.0000e+00
6.5686e+00	6.1334e+00	-2.1335e+00	-1.2976e+00	1.0000e+00	0.0000e+00
6.7862e+00	6.1334e+00	-2.0488e+00	-1.4098e+00	1.0000e+00	0.0000e+00
7.0037e+00	6.1334e+00	-1.7337e+00	-1.5917e+00	0.0000e+00	0.0000e+00
7.2213e+00	6.1334e+00	-3.1673e+00	-1.4637e+00	0.0000e+00	0.0000e+00
7.4389e+00	6.1334e+00	-2.0826e+00	-1.2084e+00	1.0000e+00	0.0000e+00
7.6564e+00	6.1334e+00	-1.7128e+00	-1.6375e+00	0.0000e+00	0.0000e+00
7.8740e+00	6.1334e+00	-1.9975e+00	-7.9493e-01	1.0000e+00	0.0000e+00
8.0916e+00	6.1334e+00	1.4309e+00	4.6975e+00	0.0000e+00	0.0000e+00
8.3092e+00	6.1334e+00	-1.9635e+00	-2.0656e-01	1.0000e+00	0.0000e+00
8.5267e+00	6.1334e+00	-4.9330e+00	2.8848e-01	0.0000e+00	0.0000e+00
8.7443e+00	6.1334e+00	-4.2150e+00	4.1727e-01	0.0000e+00	0.0000e+00
8.9619e+00	6.1334e+00	-1.9824e+00	-2.5023e-02	1.0000e+00	0.0000e+00
9.1794e+00	6.1334e+00	3.2900e+00	-1.2592e+00	0.0000e+00	0.0000e+00
9.3970e+00	6.1334e+00	4.0290e+00	2.6968e+00	0.0000e+00	0.0000e+00
9.6146e+00	6.1334e+00	-2.4316e+00	-3.0700e-01	1.0000e+00	0.0000e+00
9.8322e+00	6.1334e+00	-5.0797e+00	-5.7632e-01	0.0000e+00	0.0000e+00
1.0050e+01	6.1334e+00	-4.6295e+00	-1.4741e+00	0.0000e+00	0.0000e+00
1.0267e+01	6.1334e+00	-4.3786e+00	-1.5541e+00	0.0000e+00	0.0000e+00
1.0485e+01	6.1334e+00	-2.8276e+00	-5.9778e-01	1.0000e+00	0.0000e+00
1.0702e+01	6.1334e+00	-2.6971e+00	-5.8184e-01	1.0000e+00	0.0000e+00
1.0920e+01	6.1334e+00	-2.7738e+00	-5.1044e-01	0.0000e+00	0.0000e+00
1.1138e+01	6.1334e+00	-2.5718e+00	-4.3917e-01	0.0000e+00	0.0000e+00
1.1355e+01	6.1334e+00	-2.6369e+00	-7.7948e-01	0.0000e+00	0.0000e+00
1.1573e+01	6.1334e+00	-2.2692e+00	-8.5727e-01	0.0000e+00	0.0000e+00
1.1790e+01	6.1334e+00	-6.0299e-01	5.1404e-02	0.0000e+00	0.0000e+00
1.2008e+01	6.1334e+00	-5.5862e-01	-2.8286e-01	0.0000e+00	0.0000e+00
1.2225e+01	6.1334e+00	-4.1967e-01	-6.3702e-02	0.0000e+00	0.0000e+00
1.2443e+01	6.1334e+00	-3.8415e-01	-7.7345e-02	0.0000e+00	0.0000e+00
1.2661e+01	6.1334e+00	-2.0511e-01	-6.8837e-02	0.0000e+00	0.0000e+00
1.2878e+01	6.1334e+00	-4.0816e-02	6.1494e-03	0.0000e+00	0.0000e+00
1.3096e+01	6.1334e+00	1.1772e-01	4.4078e-02	0.0000e+00	0.0000e+00
1.3313e+01	6.1334e+00	5.1904e-02	3.8807e-02	0.0000e+00	0.0000e+00
1.3531e+01	6.1334e+00	1.2189e-01	3.9760e-02	0.0000e+00	0.0000e+00
1.3748e+01	6.1334e+00	4.1250e-01	1.9300e-02	1.0000e+00	0.0000e+00
1.3966e+01	6.1334e+00	4.8579e-01	4.1787e-02	1.0000e+00	0.0000e+00
1.4184e+01	6.1334e+00	8.8223e-01	5.4293e-01	0.0000e+00	0.0000e+00
1.4401e+01	6.1334e+00	7.0475e-01	1.0545e-01	1.0000e+00	0.0000e+00
1.4619e+01	6.1334e+00	8.5348e-01	-2.1731e-01	0.0000e+00	0.0000e+00
1.4836e+01	6.1334e+00	7.3547e-01	-1.4102e-01	0.0000e+00	0.0000e+00
1.5054e+01	6.1334e+00	1.4122e+00	-8.7068e-02	0.0000e+00	0.0000e+00
1.5271e+01	6.1334e+00	9.1455e-01	-1.7114e-02	0.0000e+00	0.0000e+00
1.5489e+01	6.1334e+00	8.8558e-01	7.1247e-02	0.0000e+00	0.0000e+00
1.5707e+01	6.1334e+00	7.2157e-01	8.5284e-02	0.0000e+00	0.0000e+00
1.5924e+01	6.1334e+00	7.4928e-01	-1.2205e-01	0.0000e+00	0.0000e+00
1.6142e+01	6.1334e+00	3.9234e-01	-9.6565e-02	0.0000e+00	0.0000e+00
1.6359e+01	6.1334e+00	1.1074e-01	-4.4262e-01	0.0000e+00	0.0000e+00
1.6577e+01	6.1334e+00	7.9592e-01	-9.0821e-02	0.0000e+00	0.0000e+00
1.6794e+01	6.1334e+00	7.6104e-01	2.1502e-02	0.0000e+00	0.0000e+00
1.7012e+01	6.1334e+00	6.4233e-01	-4.4476e-01	0.0000e+00	0.0000e+00
1.7230e+01	6.1334e+00	6.4351e-02	-2.3114e-01	0.0000e+00	0.0000e+00
1.7447e+01	6.1334e+00	6.1962e-03	-5.9500e-02	0.0000e+00	0.0000e+00
1.7665e+01	6.1334e+00	-3.0489e-01	-1.4761e-03	0.0000e+00	0.0000e+00
1.7882e+01	6.1334e+00	-3.2562e-01	-8.7157e-03	0.0000e+00	0.0000e+00
1.8100e+01	6.1334e+00	-2.0413e-01	-2.2508e-02	0.0000e+00	0.0000e+00
1.8317e+01	6.1334e+00	-4.4594e-01	2.5608e-02	0.0000e+00	0.0000e+00
1.8535e+01	6.1334e+00	-5.8062e-01	-6.5467e-02	0.0000e+00	0.0000e+00
1.8753e+01	6.1334e+00	-5.8250e-01	1.8749e-01	0.0000e+00	0.0000e+00
1.8970e+01	6.1334e+00	-3.6664e-01	-1.0482e-01	1.0000e+00	0.0000e+00
1.9188e+01	6.1334e+00	-3.7257e-01	-9.2338e-02	1.0000e+00	0.0000e+00
1.9405e+01	6.1334e+00	-8.5245e-01	-3.2369e-03	0.0000e+00	0.0000e+00
1.9623e+01	6.1334e+00	-3.1007e-01	-8.2587e-02	1.0000e+00	0.0000e+00
2.5901e-01	5.9159e+00	-2.9102e-01	-1.4378e+00	0.0000e+00	0.0000e+00
4.7659e-01	5.9159e+00	-4.0373e-01	-1.0503e+00	1.0000e+00	0.0000e+00
6.9416e-01	5.9159e+00	-4.5168e-01	-1.0123e+00	1.0000e+00	0.0000e+00
9.1173e-01	5.9159e+00	-8.0367e-01	-1.0192e+00	0.0000e+00	0.0000e+00
1.1293e+00	5.9159e+00	1.4782e-01	-1.3582e+00	0.0000e+00	0.0000e+00
1.3469e+00	5.9159e+00	-1.1957e-01	-1.0706e+00	0.0000e+00	0.0000e+00
1.5644e+00	5.9159e+00	-6.6094e-01	-7.1526e-01	1.0000e+00	0.0000e+00
1.7820e+00	5.9159e+00	-8.2417e-01	-6.9077e-01	1.0000e+00	0.0000e+00
1.9996e+00	5.9159e+00	-1.6030e+00	-6.9338e-01	0.0000e+00	0.0000e+00
2.2172e+00	5.9159e+00	-1.5738e+00	-5.6002e-01	0.0000e+00	0.0000e+00
2.4347e+00	5.9159e+00	-1.3364e+00	-8.0845e-01	1.0000e+00	0.0000e+00
2.6523e+00	5.9159e+00	-1.5844e+00	-7.7920e-01	1.0000e+00	0.0000e+00
2.8699e+00	5.9159e+00	-3.5773e+00	-1.3367e+00	0.0000e+00	0.0000e+00
3.0874e+00	5.9159e+00	-1.8169e+00	-9.9330e-01	1.0000e+00	0.0000e+00
3.3050e+00	5.9159e+00	-1.9699e+00	-1.0025e+00	1.0000e+00	0.0000e+00
3.5226e+00	5.9159e+00	-2.2400e+00	-1.0620e+00	1.0000e+00	0.0000e+00
3.7402e+00	5.9159e+00	-2.3574e+00	-1.1235e+00	1.0000e+00	0.0000e+00
3.9577e+00	5.9159e+00	-2.6150e+00	-9.9395e-01	1.0000e+00	0.0000e+00
4.1753e+00	5.9159e+00	-2.6630e+00	-1.0854e+00	1.0000e+00	0.0000e+00
4.3929e+00	5.9159e+00	-2.6656e+00	-1.0620e+00	1.0000e+00	0.0000e+00
4.6104e+00	5.9159e+00	-2.6455e+00	-1.0464e+00	1.0000e+00	0.0000e+00
4.8280e+00	5.9159e+00	-2.4976e+00	-1.1432e+00	1.0000e+00	0.0000e+00
5.0456e+00	5.9159e+00	-1.5732e+00	-1.6651e+00	0.0000e+00	0.0000e+00
5.2632e+00	5.9159e+00	-1.5081e+00	-1.6333e+00	0.0000e+00	0.0000e+00
5.4807e+00	5.9159e+00	-2.0393e+00	-1.2196e+00	1.0000e+00	0.0000e+00
5.6983e+00	5.9159e+00	-1.6689e+00	-3.9820e-01	0.0000e+00	0.0000e+00
5.9159e+00	5.9159e+00	-2.0201e+00	-1.2049e+00	1.0000e+00	0.0000e+00
6.1334e+00	5.9159e+00	-3.6422e+00	-1.4605e+00	0.0000e+00	0.0000e+00
6.3510e+00	5.9159e+00	-2.1475e+00	-1.1735e+00	1.0000e+00	0.0000e+00
6.5686e+00	5.9159e+00	-2.2717e+00	-1.2057e+00	1.0000e+00	0.0000e+00
6.7862e+00	5.9159e+00	-2.2616e+00	-1.2124e+00	1.0000e+00	0.0000e+00
7.0037e+00	5.9159e+00	-2.3066e+00	-1.2278e+00	1.0000e+00	0.0000e+00
7.2213e+00	5.9159e+00	-3.5309e+00	-1.4824e+00	0.0000e+00	0.0000e+00
7.4389e+00	5.9159e+00	-2.3120e+00	-1.0671e+00	1.0000e+00	0.0000e+00
7.6564e+00	5.9159e+00	-1.6455e+00	-1.6072e+00	0.0000e+00	0.0000e+00
7.8740e+00	5.9159e+00	-2.3111e+00	-7.9865e-01	1.0000e+00	0.0000e+00
8.0916e+00	5.9159e+00	-2.3924e+00	-6.4892e-01	1.0000e+00	0.0000e+00
8.3092e+00	5.9159e+00	1.3843e+00	-1.9616e+00	0.0000e+00	0.0000e+00
8.5267e+00	5.9159e+00	-5.2040e+00	6.8685e-02	0.0000e+00	0.0000e+00
8.7443e+00	5.9159e+00	-5.2098e+00	-6.6671e-01	0.0000e+00	0.0000e+00
8.9619e+00	5.9159e+00	-2.0484e+00	-6.4545e-02	1.0000e+00	0.0000e+00
9.1794e+00	5.9159e+00	-2.2516e+00	-4.3256e-02	1.0000e+00	0.0000e+00
9.3970e+00	5.9159e+00	-2.3554e+00	-9.5236e-02	1.0000e+00	0.0000e+00
9.6146e+00	5.9159e+00	-5.2505e+00	-5.2240e-01	0.0000e+00	0.0000e+00
9.8322e+00	5.9159e+00	-2.6273e+00	-2.8218e-01	1.0000e+00	0.0000e+00
1.0050e+01	5.9159e+00	-2.7341e+00	-2.7649e-01	1.0000e+00	0.0000e+00
1.0267e+01	5.9159e+00	-2.9609e+00	-3.0235e-01	1.0000e+00	0.0000e+00
1.0485e+01	5.9159e+00	-2.9390e+00	-3.3063e-01	1.0000e+00	0.0000e+00
1.0702e+01	5.9159e+00	-2.7950e+00	-3.1793e-01	1.0000e+00	0.0000e+00
1.0920e+01	5.9159e+00	-2.5027e+00	-2.8993e-01	1.0000e+00	0.0000e+00
1.1138e+01	5.9159e+00	-2.6685e+00	-8.4528e-01	0.0000e+00	0.0000e+00
1.1355e+01	5.9159e+00	-2.5573e+00	-5.6195e-01	0.0000e+00	0.0000e+00
1.1573e+01	5.9159e+00	-1.5460e+00	-1.9667e-01	1.0000e+00	0.0000e+00
1.1790e+01	5.9159e+00	-2.2659e-01	-4.4127e-02	0.0000e+00	0.0000e+00
1.2008e+01	5.9159e+00	-6.7771e-01	-2.8652e-01	0.0000e+00	0.0000e+00
1.2225e+01	5.9159e+00	-4.5739e-01	-7.3457e-02	0.0000e+00	0.0000e+00
1.2443e+01	5.9159e+00	-3.9988e-01	-4.3315e-02	0.0000e+00	0.0000e+00
1.2661e+01	5.9159e+00	-4.1463e-01	1.8121e-02	0.0000e+00	0.0000e+00
1.2878e+01	5.9159e+00	-3.2940e-02	3.0213e-02	0.0000e+00	0.0000e+00
1.3096e+01	5.9159e+00	1.9397e-02	5.0045e-02	0.0000e+00	0.0000e+00
1.3313e+01	5.9159e+00	-2.2011e-01	-1.3393e-01	0.0000e+00	0.0000e+00
1.3531e+01	5.9159e+00	2.6698e-01	2.9885e-02	1.0000e+00	0.0000e+00
1.3748e+01	5.9159e+00	3.6460e-01	4.5195e-02	1.0000e+00	0.0000e+00
1.3966e+01	5.9159e+00	4.3388e-01	7.0583e-02	1.0000e+00	0.0000e+00
1.4184e+01	5.9159e+00	6.9479e-01	-1.2161e-01	0.0000e+00	0.0000e+00
1.4401e+01	5.9159e+00	6.9529e-01	7.9347e-02	0.0000e+00	0.0000e+00
1.4619e+01	5.9159e+00	8.5330e-01	2.4822e-03	0.0000e+00	0.0000e+00
1.4836e+01	5.9159e+00	8.1448e-01	2.6286e-02	0.0000e+00	0.0000e+00
1.5054e+01	5.9159e+00	1.4035e+00	5.4388e-01	0.0000e+00	0.0000e+00
1.5271e+01	5.9159e+00	1.0948e+00	2.0520e-01	0.0000e+00	0.0000e+00
1.5489e+01	5.9159e+00	7.8023e-01	1.4751e-01	0.0000e+00	0.0000e+00
1.5707e+01	5.9159e+00	7.9439e-01	1.4744e-03	1.0000e+00	0.0000e+00
1.5924e+01	5.9159e+00	1.0122e+00	-4.3732e-01	0.0000e+00	0.0000e+00
1.6142e+01	5.9159e+00	5.7503e-01	-3.2405e-01	0.0000e+00	0.0000e+00
1.6359e+01	5.9159e+00	1.8757e-01	-4.6787e-02	0.0000e+00	0.0000e+00
1.6577e+01	5.9159e+00	-1.2407e-02	-1.0287e-01	0.0000e+00	0.0000e+00
1.6794e+01	5.9159e+00	7.6278e-01	-1.8111e-01	0.0000e+00	0.0000e+00
1.7012e+01	5.9159e+00	6.5267e-01	-1.3361e-01	0.0000e+00	0.0000e+00
1.7230e+01	5.9159e+00	5.4080e-02	-1.5378e-01	0.0000e+00	0.0000e+00
1.7447e+01	5.9159e+00	-9.2819e-03	-1.6204e-01	0.0000e+00	0.0000e+00
1.7665e+01	5.9159e+00	-5.8495e-01	-4.1464e-01	0.0000e+00	0.0000e+00
1.7882e+01	5.9159e+00	-4.4624e-01	-1.5287e-01	0.0000e+00	0.0000e+00
1.8100e+01	5.9159e+00	-3.4469e-01	1.9127e-02	0.0000e+00	0.0000e+00
1.8317e+01	5.9159e+00	-4.8539e-01	-2.4998e-03	0.0000e+00	0.0000e+00
1.8535e+01	5.9159e+00	-3.3807e-01	-1.4665e-01	1.0000e+00	0.0000e+00
1.8753e+01	5.9159e+00	-4.7490e-01	1.0720e-01	0.0000e+00	0.0000e+00
1.8970e+01	5.9159e+00	-3.7935e-01	-1.3231e-01	1.0000e+00	0.0000e+00
1.9188e+01	5.9159e+00	-3.8454e-01	-1.2425e-01	1.0000e+00	0.0000e+00
1.9405e+01	5.9159e+00	-1.5769e-01	-1.5501e-01	0.0000e+00	0.0000e+00
1.9623e+01	5.9159e+00	-9.4751e-02	7.1752e-02	0.0000e+00	0.0000e+00
2.5901e-01	5.6983e+00	-3.6826e-01	-1.4383e+00	0.0000e+00	0.0000e+00
4.7659e-01	5.6983e+00	-5.1115e-01	-1.1332e+00	1.0000e+00	0.0000e+00
6.9416e-01	5.6983e+00	-4.9630e-01	-1.2036e+00	0.0000e+00	0.0000e+00
9.1173e-01	5.6983e+00	-1.0879e+00	-1.4100e+00	0.0000e+00	0.0000e+00
1.1293e+00	5.6983e+00	-3.4394e-01	-1.2641e+00	0.0000e+00	0.0000e+00
1.3469e+00	5.6983e+00	-3.3188e-01	-1.0202e+00	0.0000e+00	0.0000e+00
1.5644e+00	5.6983e+00	-8.4864e-01	-7.8523e-01	1.0000e+00	0.0000e+00
1.7820e+00	5.6983e+00	-9.8900e-01	-7.5860e-01	1.0000e+00	0.0000e+00
1.9996e+00	5.6983e+00	-1.7538e+00	-7.7716e-01	0.0000e+00	0.0000e+00
2.2172e+00	5.6983e+00	-1.4604e+00	-6.9433e-01	1.0000e+00	0.0000e+00
2.4347e+00	5.6983e+00	-1.9007e+00	-1.1020e+00	0.0000e+00	0.0000e+00
2.6523e+00	5.6983e+00	-2.6800e+00	-6.5129e-01	0.0000e+00	0.0000e+00
2.8699e+00	5.6983e+00	-1.6779e+00	-9.4743e-01	1.0000e+00	0.0000e+00
3.0874e+00	5.6983e+00	-1.6409e+00	-1.0242e+00	1.0000e+00	0.0000e+00
3.3050e+00	5.6983e+00	-2.6300e+00	-1.6177e-01	0.0000e+00	0.0000e+00
3.5226e+00	5.6983e+00	-2.0489e+00	-1.0340e+00	1.0000e+00	0.0000e+00
3.7402e+00	5.6983e+00	-2.1621e+00	-1.0688e+00	1.0000e+00	0.0000e+00
3.9577e+00	5.6983e+00	-2.5058e+00	-9.0654e-01	1.0000e+00	0.0000e+00
4.1753e+00	5.6983e+00	-2.5995e+00	-9.9355e-01	1.0000e+00	0.0000e+00
4.3929e+00	5.6983e+00	-2.6869e+00	-9.6970e-01	1.0000e+00	0.0000e+00
4.6104e+00	5.6983e+00	-2.7700e+00	-9.4254e-01	1.0000e+00	0.0000e+00
4.8280e+00	5.6983e+00	-2.6864e+00	-1.0393e+00	1.0000e+00	0.0000e+00
5.0456e+00	5.6983e+00	-1.6475e+00	-1.6238e+00	0.0000e+00	0.0000e+00
5.2632e+00	5.6983e+00	-1.5677e+00	-1.4720e+00	0.0000e+00	0.0000e+00
5.4807e+00	5.6983e+00	-1.6119e+00	-1.3618e+00	0.0000e+00	0.0000e+00
5.6983e+00	5.6983e+00	-2.1935e+00	-1.1006e+00	1.0000e+00	0.0000e+00
5.9159e+00	5.6983e+00	-4.1819e+00	-1.3389e+00	0.0000e+00	0.0000e+00
6.1334e+00	5.6983e+00	1.3950e+00	-1.4375e+00	0.0000e+00	0.0000e+00
6.3510e+00	5.6983e+00	-2.2802e+00	-1.0057e+00	1.0000e+00	0.0000e+00
6.5686e+00	5.6983e+00	-2.3940e+00	-1.0157e+00	1.0000e+00	0.0000e+00
6.7862e+00	5.6983e+00	-2.3874e+00	-1.0105e+00	1.0000e+00	0.0000e+00
7.0037e+00	5.6983e+00	-2.4377e+00	-1.0258e+00	1.0000e+00	0.0000e+00
7.2213e+00	5.6983e+00	-2.5280e+00	-1.0536e+00	1.0000e+00	0.0000e+00
7.4389e+00	5.6983e+00	-2.4830e+00	-9.5163e-01	1.0000e+00	0.0000e+00
7.6564e+00	5.6983e+00	-2.4409e+00	-8.9595e-01	1.0000e+00	0.0000e+00
7.8740e+00	5.6983e+00	-3.7925e+00	-1.5342e+00	0.0000e+00	0.0000e+00
8.0916e+00	5.6983e+00	-2.5954e+00	-6.9987e-01	1.0000e+00	0.0000e+00
8.3092e+00	5.6983e+00	-2.3623e+00	-3.9776e-01	1.0000e+00	0.0000e+00
8.5267e+00	5.6983e+00	-2.3375e+00	-2.5223e-01	1.0000e+00	0.0000e+00
8.7443e+00	5.6983e+00	-2.0548e+00	-6.1105e-02	1.0000e+00	0.0000e+00
8.9619e+00	5.6983e+00	-2.0857e+00	-9.6146e-03	1.0000e+00	0.0000e+00
9.1794e+00	5.6983e+00	-6.3167e+00	-1.1311e-01	0.0000e+00	0.0000e+00
9.3970e+00	5.6983e+00	-2.2865e+00	8.5327e-02	1.0000e+00	0.0000e+00
9.6146e+00	5.6983e+00	-2.1660e+00	1.5250e-01	1.0000e+00	0.0000e+00
9.8322e+00	5.6983e+00	-2.4662e+00	1.2391e-02	1.0000e+00	0.0000e+00
1.0050e+01	5.6983e+00	-2.5836e+00	4.6704e-02	1.0000e+00	0.0000e+00
1.0267e+01	5.6983e+00	-1.6855e+00	2.4461e-01	0.0000e+00	0.0000e+00
1.0485e+01	5.6983e+00	-2.8145e+00	-1.8060e-02	1.0000e+00	0.0000e+00
1.0702e+01	5.6983e+00	-3.0751e+00	3.3400e-01	0.0000e+00	0.0000e+00
1.0920e+01	5.6983e+00	-2.4167e+00	-6.8710e-03	1.0000e+00	0.0000e+00
1.1138e+01	5.6983e+00	-2.9000e+00	-1.9850e-01	0.0000e+00	0.0000e+00
1.1355e+01	5.6983e+00	-1.8492e+00	9.1332e-03	1.0000e+00	0.0000e+00
1.1573e+01	5.6983e+00	-1.4853e+00	7.4291e-03	1.0000e+00	0.0000e+00
1.1790e+01	5.6983e+00	-1.1849e+00	1.8567e-03	1.0000e+00	0.0000e+00
1.2008e+01	5.6983e+00	-1.3980e+00	5.5642e-01	0.0000e+00	0.0000e+00
1.2225e+01	5.6983e+00	-4.8179e-01	4.4327e-02	0.0000e+00	0.0000e+00
1.2443e+01	5.6983e+00	-4.7026e-01	4.7207e-02	0.0000e+00	0.0000e+00
1.2661e+01	5.6983e+00	-3.9467e-01	5.2002e-02	0.0000e+00	0.0000e+00
1.2878e+01	5.6983e+00	-2.3652e-01	1.0599e-01	0.0000e+00	0.0000e+00
1.3096e+01	5.6983e+00	-3.2794e-02	1.3432e-01	0.0000e+00	0.0000e+00
1.3313e+01	5.6983e+00	8.4337e-02	7.2244e-02	1.0000e+00	0.0000e+00
1.3531e+01	5.6983e+00	2.6110e-01	-5.4036e-02	0.0000e+00	0.0000e+00
1.3748e+01	5.6983e+00	3.1735e-01	9.2909e-02	1.0000e+00	0.0000e+00
1.3966e+01	5.6983e+00	4.0058e-01	-1.1568e-02	0.0000e+00	0.0000e+00
1.4184e+01	5.6983e+00	5.1819e-01	1.3980e-01	1.0000e+00	0.0000e+00
1.4401e+01	5.6983e+00	5.3391e-01	-6.6244e-02	0.0000e+00	0.0000e+00
1.4619e+01	5.6983e+00	7.7462e-01	5.9920e-02	0.0000e+00	0.0000e+00
1.4836e+01	5.6983e+00	9.3774e-01	-1.0228e-01	0.0000e+00	0.0000e+00
1.5054e+01	5.6983e+00	1.0071e+00	-8.5756e-02	0.0000e+00	0.0000e+00
1.5271e+01	5.6983e+00	7.1806e-01	3.3956e-02	0.0000e+00	0.0000e+00
1.5489e+01	5.6983e+00	7.6434e-01	-1.9417e-01	0.0000e+00	0.0000e+00
1.5707e+01	5.6983e+00	9.8780e-01	-9.4972e-02	0.0000e+00	0.0000e+00
1.5924e+01	5.6983e+00	1.0096e+00	-3.8482e-03	0.0000e+00	0.0000e+00
1.6142e+01	5.6983e+00	7.5622e-01	-7.4919e-02	1.0000e+00	0.0000e+00
1.6359e+01	5.6983e+00	9.1064e-01	-1.4652e-02	0.0000e+00	0.0000e+00
1.6577e+01	5.6983e+00	1.7047e-01	-5.8693e-01	0.0000e+00	0.0000e+00
1.6794e+01	5.6983e+00	6.3068e-01	-2.1063e-01	0.0000e+00	0.0000e+00
1.7012e+01	5.6983e+00	4.2131e-01	5.5348e-02	0.0000e+00	0.0000e+00
1.7230e+01	5.6983e+00	3.9342e-01	-2.0671e-02	0.0000e+00	0.0000e+00
1.7447e+01	5.6983e+00	4.6592e-02	-8.2191e-02	0.0000e+00	0.0000e+00
1.7665e+01	5.6983e+00	-3.3030e-01	-1.1714e-01	0.0000e+00	0.0000e+00
1.7882e+01	5.6983e+00	-1.4971e-01	-1.4539e-01	1.0000e+00	0.0000e+00
1.8100e+01	5.6983e+00	-2.6879e-01	-1.5235e-01	1.0000e+00	0.0000e+00
1.8317e+01	5.6983e+00	-3.0963e-01	-1.8619e-01	0.0000e+00	0.0000e+00
1.8535e+01	5.6983e+00	-2.6896e-01	-5.6756e-01	0.0000e+00	0.0000e+00
1.8753e+01	5.6983e+00	-1.9644e-01	-5.5379e-01	0.0000e+00	0.0000e+00
1.8970e+01	5.6983e+00	-4.3038e-01	-3.1085e-01	0.0000e+00	0.0000e+00
1.9188e+01	5.6983e+00	-3.6938e-01	-1.4703e-01	1.0000e+00	0.0000e+00
1.9405e+01	5.6983e+00	-3.5360e-01	-1.3422e-01	1.0000e+00	0.0000e+00
1.9623e+01	5.6983e+00	-2.0706e-01	4.5945e-02	0.0000e+00	0.0000e+00
2.5901e-01	5.4807e+00	-7.0641e-01	-1.2299e+00	1.0000e+00	0.0000e+00
4.7659e-01	5.4807e+00	-6.8846e-01	-1.2038e+00	1.0000e+00	0.0000e+00
6.9416e-01	5.4807e+00	-9.0752e-01	-1.4836e+00	0.0000e+00	0.0000e+00
9.1173e-01	5.4807e+00	-1.4048e+00	-1.4785e+00	0.0000e+00	0.0000e+00
1.1293e+00	5.4807e+00	3.6335e-02	-1.0014e+00	0.0000e+00	0.0000e+00
1.3469e+00	5.4807e+00	-1.4706e+00	-1.4970e+00	0.0000e+00	0.0000e+00
1.5644e+00	5.4807e+00	-9.3032e-01	-7.6576e-01	1.0000e+00	0.0000e+00
